mean_usage,max_usage,min_usage,std_usage,variance_usage,median_usage,peak_to_mean_ratio,label
4.779107662463628,41.71,0.0,7.670822210018814,58.84151337771793,0.0,8.727568872329954,1
17.242721417069244,49.24,0.0,11.95127746585338,142.8330330658148,18.9,2.855697540618957,1
33.74397142857143,96.02,0.0,19.25965359486817,370.9342565943184,29.895,2.845545236360456,1
4.581111111111111,43.75,0.0,7.183755341950902,51.606340813008124,0.0,9.550082804978286,1
16.365098231827112,80.43,0.0,15.056379552576564,226.69456523124566,13.265,4.9147273023299745,1
7.10771568627451,74.24,0.0,9.670780367282513,93.5239929122169,4.91,10.444985819899454,1
6.146821192052981,64.72,0.0,9.338269039903448,87.20326866161926,2.98,10.529017755495564,1
0.6192739593417231,14.66,0.0,1.833915980918251,3.3632478250673508,0.0,23.672844798348194,1
1.9968682926829269,14.76,0.0,1.9073577332727347,3.6380135226753048,1.57,7.391570421802099,1
4.449037900874635,81.63,0.0,10.176301958191,103.55712154428198,0.0,18.34778292991603,1
3.0087272727272727,26.26,0.0,4.768688155001916,22.74038671965558,0.31,8.727940052956836,1
4.744732750242954,25.91,0.0,4.258361636172119,18.13364382442249,4.1,5.4607911347340155,1
12.271531862745098,66.2,0.0,7.98257055213685,63.72143261984241,11.48,5.394599088837163,1
9.768712871287129,41.13,0.0,5.9993103489535375,35.99172466306102,8.56,4.2103802549578315,1
6.7444713375796175,35.19,0.0,6.44996861699424,41.60209516021059,6.62,5.217606098541521,1
138.70140845070424,1665.8,0.0,186.93403055755155,34944.331780491615,44.75,12.009971683755966,1
2.1626791808873724,7.02,0.0,1.251457880559185,1.566146826813687,2.16,3.2459723180704474,1
2.969663366336633,50.1,0.0,5.582271001992591,31.16174953968737,1.26,16.870593380154663,1
5.320648148148148,99.63,0.0,10.32510924087043,106.60788083590798,0.0,18.725158758997708,1
3.7967248062015506,23.26,0.0,2.2841502398019604,5.217342317987353,3.995,6.126331262059337,1
3.420281690140845,28.06,0.0,2.395304004997845,5.737481276358717,3.45,8.204000236847238,1
0.027775000000000005,4.49,0.0,0.30792180658802176,0.09481583897243108,0.0,161.6503456221198,1
0.4378481012658228,15.98,0.0,1.5301535629543932,2.3413699262220242,0.0,36.496591985233685,1
10.098083657587548,123.15,0.0,22.385299741631624,501.10164452269277,0.0,12.195382013109484,1
0.7321654929577466,10.55,0.0,1.605487962790774,2.57759159866607,0.0,14.409290921496515,1
123.12953216374268,283.1,0.0,62.62036164742333,3921.3096928540863,116.15,2.299204688963793,1
6.098581213307241,17.75,0.0,3.391891818799658,11.504930110440052,6.68,2.910512538679746,1
1.181495513459621,16.57,0.0,2.458429986948653,6.043878000728354,0.0,14.024586455596257,1
5.903313840155945,32.17,0.0,5.86345202019387,34.38006959311558,7.42,5.449480651306442,1
19.429094608341813,81.76,0.0,18.23410557176419,332.4826060022418,17.52,4.208121759661147,1
12.615957661290322,62.02,0.0,11.74701216237167,137.99229474290794,13.190000000000001,4.915995816496817,1
139.4824901574803,343.83,0.0,45.763319094895024,2094.2813745811836,136.99,2.4650405735283627,1
36.49207414829659,107.43,0.0,24.43874605073078,597.2523085321094,40.74,2.943926854349217,1
0.5135777126099706,6.81,0.0,0.988628844285496,0.9773869917532756,0.0,13.259895382719547,1
13.491866028708136,374.19,0.0,16.595526790423722,275.4115094516715,11.94,27.734486205933887,1
1.2534659685863874,46.42,0.0,4.975236204546618,24.75297529103143,0.0,37.03328541026552,1
1.2042207163601162,62.23,0.0,7.791879729977284,60.71338972643086,0.0,51.6765302888712,1
9.582857142857144,33.86,0.0,8.788403882006806,77.2360427932723,6.34,3.533392594905364,1
12.169983686786297,36.25,0.0,8.635925125747168,74.57920277751123,14.86,2.978639738089306,1
21.771491712707185,62.05,0.0,14.793621219754138,218.85122879355993,20.505,2.8500572201824173,1
21.871704211557297,126.52,0.0,10.419600742918854,108.56807964183515,19.84,5.784642705093939,1
4.2972113502935425,34.36,0.0,5.898835818038728,34.796264008176635,1.33,7.9958813293582915,1
1.7953449951409133,35.2,0.0,2.9101278941714153,8.468844360434556,0.57,19.606248653612433,1
36.741354062186566,89.15,0.0,18.581955941678746,345.28908661849005,44.11,2.4264211227133354,1
14.339418040737147,43.62,0.0,6.311174621089786,39.83092509788781,12.73,3.0419642438845713,1
10.246384180790962,26.25,0.0,4.711995697807539,22.202903456156754,10.63,2.561879095586923,1
4.856753768844221,86.84,0.0,7.1755860545344685,51.48903522602954,1.84,17.88025217107382,1
5.8482352941176465,43.71,0.0,10.083074606259071,101.66839351538654,1.26,7.474048209024145,1
78.39110169491525,180.8,0.0,45.49557204336888,2069.847075553368,85.265,2.306384191374915,1
4.28042372881356,18.35,0.0,4.4156345446428515,19.497828431843285,2.66,4.28695775829849,1
5.2321878025169415,23.71,0.0,2.4117551779439492,5.816563038339449,5.0,4.531564302227458,1
0.5258883994126284,8.99,0.0,1.3577435257237063,1.8434674816446406,0.0,17.09484924024144,1
15.00350343473994,49.37,0.0,10.020129562860982,100.4029964565206,13.15,3.290564562082308,1
14.492258485639686,43.99,0.0,6.283175250814213,39.47829123244424,14.545,3.0354134939130435,1
6.9829097963142575,52.7,0.0,9.479901574117855,89.8685338549622,2.98,7.546996021747304,1
265.94592233009706,624.64,0.0,189.3908940480529,35868.9107483208,241.4,2.3487481672155024,1
9.008180862250262,63.53,0.0,6.690406309185658,44.76153658199126,6.68,7.05247751116451,1
3.6010261374636987,185.14,0.0,16.24525811291787,263.90841115532385,0.0,51.41310879717477,1
4.080262361251261,45.9,0.0,7.81458870950825,61.06779669877381,0.4,11.249273866950642,1
230.044274611399,604.84,0.0,117.2337609062581,13743.75469622569,242.20999999999998,2.629232996093859,1
11.848314944834504,66.7,0.0,9.421627461601746,88.76706402520816,11.16,5.629492014776929,1
3.307672162948593,53.94,0.0,8.023528241970615,64.37700544970008,0.01,16.307536247600627,1
4.896495145631068,79.28,0.0,8.246466572447344,68.00421093049147,0.02,16.191169694014388,1
15.063349397590361,55.86,0.0,10.346924467943378,107.05884594532534,9.75,3.70833835273033,1
6.5449150485436896,97.48,0.0,12.098700009198513,146.3785419125801,0.16,14.894003112796273,1
2.8169411764705883,21.67,0.0,1.8274339588250823,3.3395148738671128,2.495,7.692738665708376,1
2.7618750000000003,26.21,0.0,5.43232662334796,29.510172542735045,0.06,9.48992641233712,1
12.851780962128965,125.56,0.0,21.068488480807247,443.88120686590764,6.0,9.769851400373458,1
33.298122605363986,164.77,0.0,39.97591134940222,1598.073488215265,19.979999999999997,4.948326877297593,1
9.709193548387097,32.66,0.0,6.485995769876707,42.068141126858535,9.66,3.3638217709238836,1
47.387456359102245,73.47,0.0,16.221474532659343,263.1362360137157,50.56,1.5504102582091333,1
3.283155856727977,33.88,0.0,5.134493260164009,26.36302103866964,0.69,10.31933638216881,1
17.205430622009573,126.13,0.0,16.256528584256536,264.2747216107498,12.3,7.330824519313522,1
3.1185214785214788,8.96,0.0,1.5225096425928513,2.3180356117882117,3.08,2.8731554964606256,1
2.906115879828326,29.57,0.0,6.166550419892751,38.026344081079465,0.0,10.175089723764584,1
25.526195402298853,498.01,0.0,77.00039891925704,5929.061433724721,2.02,19.509761350702053,1
9.797074363992174,129.15,0.0,15.351467937235226,235.66756782796114,4.76,13.18250551329567,1
2.8195353339787026,32.12,0.0,3.163967583453975,10.010690869147586,1.95,11.391943991966523,1
21.5327245508982,95.9,0.0,17.554567326708685,308.1628340279481,20.13,4.453686077654934,1
13.248573529411766,59.85,0.0,10.862007419380623,117.98320517867971,10.0,4.5174671333231595,1
9.100356294536816,43.5,0.0,8.51707179037583,72.54051188241574,6.0649999999999995,4.78003210116972,1
1.69003879728419,20.72,0.0,3.5534621977342495,12.627093590726322,0.0,12.26006632109848,1
5.179938347718865,73.08,0.0,12.088536580697474,146.13271666286096,0.0,14.108273300957254,1
121.12216981132076,558.9,0.0,98.95941504944058,9792.965826927446,103.525,4.614349266168882,1
13.387214428857716,41.3,0.0,6.38329315876723,40.74643155076452,13.455,3.085032897205269,1
5.290613437195716,34.15,0.0,5.632593026681826,31.726104204224725,3.0,6.454826826900878,1
0.04365924491771539,26.27,0.0,1.0051768944816712,1.010380589199817,0.0,601.6915399698273,1
10.8344140625,61.35,0.0,10.669797373916134,113.84457600042765,11.085,5.662511510413164,1
4.1889574468085105,59.7,0.0,11.581447715216607,134.12993118029596,0.0,14.251752734736321,1
13.915589390962671,57.26,0.0,8.898981706595533,79.19187541432194,11.41,4.114809245692291,1
1.7476338851022395,7.9,0.0,2.2152075728868925,4.907144590975437,0.3,4.520395002036045,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.253534566699122,30.51,0.0,5.575302163991462,31.083994219807877,4.0,4.87884008567404,1
0.4215981735159817,10.02,0.0,1.0000083309476075,1.0000166619646196,0.0,23.766650006537947,1
4.9679228486646885,62.42,0.0,9.037139565302432,81.66989152275464,0.0,12.564604833219748,1
15.632440633245382,114.87,0.0,10.516242503234109,110.5913563868276,14.09,7.34818032236928,1
3.5782040382571734,39.08,0.0,3.1676606686189714,10.03407411151559,2.96,10.92167709289085,1
5.819791666666666,89.93,0.0,14.220954930744075,202.2355591422542,2.41,15.452440516494919,1
14.80264909847434,91.33,0.0,18.922996526868143,358.07979755586376,6.06,6.169841169819523,1
25.771293774319066,57.63,0.0,8.717675995398096,75.99787476074017,24.365000000000002,2.2362089489360053,1
37.669069239500566,111.57,0.0,18.80893296707639,353.7759593599731,35.84,2.961846397870617,1
7.813280116110305,34.45,0.0,6.117254141919223,37.42079823682789,6.06,4.409159159647681,1
10.95639185257032,29.95,0.0,3.6181908768139595,13.091305221059768,10.47,2.7335639021901144,1
10.102050534499515,26.15,0.0,3.5022768543847236,12.265943164758955,9.69,2.5885831121228335,1
7.711778221778221,24.03,0.0,3.3863071973412624,11.467076434765234,7.64,3.116012441349305,1
9.211083743842364,49.15,0.0,6.39845990529336,40.94028915964672,7.91,5.3359621984649435,1
3.3672023233301065,55.41,0.0,6.9664335724734014,48.531196719684516,0.98,16.45579273935868,1
11.362645631067961,73.1,0.0,10.17843943031777,103.60062923664753,9.65,6.433360322948758,1
28.736686807653573,265.43,0.0,29.946370630026006,896.7851139108842,18.75,9.23662468606792,1
5.197406060606061,39.32,0.0,6.044763465239263,36.53916535069138,3.12,7.565310844714742,1
1.073373015873016,11.41,0.0,2.61950553862325,6.861809266877885,0.0,10.630031872645821,1
20.826580000000003,90.78,0.0,18.05159864713697,325.8602137173173,16.57,4.358852756484609,1
55.293003003003,154.14,0.0,30.50973728384513,930.8440691292495,52.29,2.787694443073278,1
7.639259962049336,44.48,0.0,8.365750520467024,69.9857817706943,5.93,5.8225527601386755,1
18.835389162561576,54.45,0.0,9.00464601871543,81.08364992236764,18.23,2.890834728140025,1
18.206810344827588,83.95,0.0,13.382338446324571,179.0869822919767,14.96,4.610911730232737,1
4.53441731409545,32.72,0.0,5.1737417814586575,26.767604021211,3.04,7.215920043876049,1
8.42307385229541,35.36,0.0,7.354648317945208,54.09085188065428,5.08,4.197991899640295,1
8.168571428571427,39.69,0.0,10.359196064801399,107.31294310899678,0.75,4.858866141796731,1
6.078862973760933,43.39,0.0,8.478335688125592,71.88217604054405,0.24,7.137846839029535,1
5.004045174537988,18.14,0.0,3.653700230237924,13.34952537244066,4.4,3.625066469670381,1
1.2624522613065328,8.79,0.0,1.9320660682895465,3.7328792922358267,0.0,6.962633999537607,1
5.566699029126214,24.79,0.0,3.570873668007021,12.751138752865916,5.07,4.453266723605224,1
2.570128585558853,183.17,0.0,16.17192109687799,261.5310319636474,0.0,71.2687799981771,1
4.783003618817853,52.0,0.0,7.519997512349034,56.55036258573567,0.0,10.871827260089935,1
2.9434469328140214,13.87,0.0,2.539429491472767,6.448702142161637,3.39,4.712160811602969,1
6.911243926141886,18.73,0.0,2.9905188714340607,8.943203120403249,6.51,2.7100761440465666,1
27.369491525423722,85.1,0.0,20.923081207591647,437.7753272194748,27.85,3.109301347876654,1
3.8830920060331824,28.85,0.0,5.292099561274956,28.006317766446575,0.72,7.429644346703929,1
14.162265246853822,77.32,0.0,16.682588620497082,278.3087630807387,1.06,5.459578195486672,1
7.63573717948718,33.89,0.0,6.353341686090947,40.364950580220956,6.15,4.43833971298844,1
10.974263904034895,40.11,0.0,9.880228151599464,97.61890832765856,8.8,3.6549145068707793,1
1.092730883813307,10.83,0.0,1.6815733869608853,2.827689055735103,0.0,9.910939875028214,1
0.8183540022547914,18.44,0.0,1.4022316125763445,1.9662534953084558,0.53,22.533008228938257,1
4.7699608993157385,101.13,0.0,10.960640149361375,120.13563248379255,0.0,21.20142720940964,1
0.09302999999999999,9.78,0.0,0.859876332042234,0.7393873064064064,0.0,105.12624823983404,1
3.80597667638484,38.72,0.0,5.5912659334126955,31.262254738141344,0.16,10.173470075835736,1
6.407540628385699,37.19,0.0,7.222484108657612,52.164276699811744,3.83,5.804098070193819,1
9.458678010471205,32.51,0.0,8.821002754788577,77.81008959998765,4.095,3.4370550014446937,1
12.096585365853658,60.66,0.0,7.3122108608247975,53.46842767316412,10.105,5.014637862730559,1
41.81452685421995,114.19,0.0,21.12905271017622,446.43686842940514,43.62,2.730869051017537,1
2.943837890625,15.36,0.0,2.734274475651853,7.476256908201216,2.5,5.2176768398962725,1
9.389668615984405,23.09,0.0,3.9342534404865095,15.478350133979937,9.02,2.4590854571382343,1
2.224258001939864,24.99,0.0,3.781916554168106,14.30289282269076,0.88,11.235202365464287,1
40.399883154819854,314.34,0.0,81.80910348159284,6692.729412461967,0.0,7.780715380157794,1
22.523043981481482,138.6,0.0,34.476155366708774,1188.6052888694423,0.0,6.153697251590864,1
4.594571428571428,13.0,0.0,2.0919710297989726,4.376342789518174,4.58,2.8294254149002582,1
17.656377097729518,43.6,0.0,11.20345639442433,125.51743518176744,20.48,2.469362615518901,1
6.499747023809523,17.66,0.0,3.700785403609331,13.69581260356788,7.83,2.717028404071796,1
41.339552572706936,137.95,0.0,25.92668909040262,672.1932071904021,41.385000000000005,3.3369978163256433,1
28.724683760683764,107.28,0.0,25.101260650493224,630.0732862439994,31.91,3.734766835347031,1
2.2026315789473685,27.12,0.0,5.47943161506132,30.024170824133503,0.0,12.31253921294516,1
10.077667210440458,60.38,0.0,8.62680103049729,74.42169601978911,10.34,5.991465360751445,1
4.511202531645569,49.8,0.0,5.832502502617377,34.01808544303797,2.535,11.039182703830313,1
37.47864838393731,150.9,0.0,25.672070433219947,659.0552003282058,31.94,4.026292368600483,1
52.44574209245743,7119.81,0.0,350.4996215329666,122849.98469475284,25.48,135.75572735137675,1
23.703242453748782,97.49,0.0,13.762542750016516,189.40758294603216,20.56,4.112939235097865,1
13.331377777777778,38.6,0.0,6.627846459626519,43.92834869238378,12.87,2.8954244450951143,1
4.144456066945606,19.53,0.0,2.3131321928336397,5.350580541523363,3.705,4.712318087636332,1
2.616825028968714,17.85,0.0,2.6643112012312367,7.098554177006235,2.5,6.821240618366461,1
14.928249641319942,84.68,0.0,17.403065469521174,302.8666877364402,8.28,5.672466388366633,1
2.9404558680892334,10.84,0.0,2.181458068940503,4.758759306545629,2.41,3.6865019574471924,1
6.851198738170347,81.28,0.0,8.279767491868895,68.55454971940894,4.45,11.863615586502561,1
0.46580715059588307,2.21,0.0,0.3097460188193063,0.09594259617441006,0.42,4.744442528909953,1
9.042764705882353,33.56,0.0,5.434066561147278,29.529079390979003,7.48,3.711253956095434,1
34.94301127214171,110.51,0.0,18.18870560881302,330.8290117240663,32.01,3.1625779466100585,1
26.040645526613815,68.35,0.0,13.955456004871765,194.7547523039114,28.76,2.6247428200427194,1
10.977632135306553,42.16,0.0,9.215164219086269,84.91925158472785,9.44,3.840536432612591,1
0.359775828460039,3.82,0.0,0.2975785994805829,0.08855302286882519,0.36,10.617693241532072,1
16.051962719298245,82.48,0.0,15.887325222631826,252.40710272967343,14.184999999999999,5.1383121369032,1
119.98010040160642,358.39,0.0,74.78570686801525,5592.901951748704,103.86,2.9870786556544906,1
26.5403125,104.52,0.0,14.557736801509144,211.9277007820137,27.53,3.9381599618256202,1
3.2948927477017365,20.13,0.0,4.403633708680075,19.391989840223427,1.31,6.109453457806077,1
19.10116182572614,80.16,0.0,15.185196920104193,230.59020550234186,16.175,4.196603145649205,1
11.495873786407765,92.76,0.0,26.439102438780164,699.0261377683112,0.09,8.068981414939861,1
9.159145631067961,34.07,0.0,6.512251761414186,42.40942300404217,7.96,3.7197788584838305,1
14.350134378499439,50.77,0.0,7.802408575455064,60.87757957833472,12.45,3.5379457169489723,1
7.516793372319688,30.67,0.0,6.94838676136814,48.28007858555603,4.905,4.08019675420963,1
1.5440796019900496,68.31,0.0,7.737921436728851,59.875428160987894,0.0,44.23991850681912,1
6.509043902439025,35.32,0.0,7.105505572198734,50.48820943654726,6.09,5.426295336626904,1
0.6130392156862746,9.6,0.0,1.0651374283846202,1.134517741345802,0.0,15.659657807690762,1
255.96133603238866,668.4,0.0,130.44762153279282,17016.581963562756,268.2,2.6113318821874354,1
6.714278799612779,36.94,0.0,5.865818513146499,34.4078268291722,5.68,5.501706974161305,1
6.2606,29.49,0.0,8.238046888942343,67.8654165444126,0.0,4.710410390312367,1
9.45815724815725,35.65,0.0,7.2538403142929315,52.61819930526138,9.58,3.769232768646661,1
26.723738693467336,72.51,0.0,13.929466757812458,194.03004415700232,26.5,2.713317852655375,1
5.382574404761905,26.95,0.0,5.876988777285983,34.5389970883454,5.305,5.006896879913216,1
18.909577187807276,48.26,0.0,5.107910523832528,26.09074991947909,18.19,2.5521457708198696,1
0.5707279693486589,28.44,0.0,2.577743408744854,6.644761081327538,0.0,49.83100828482035,1
2.081042084168337,23.02,0.0,3.5957844085499313,12.929665512770779,0.0,11.061760410020371,1
3.070009970089731,14.82,0.0,3.153609992996035,9.945255987924451,2.33,4.827344313876129,1
34.11017441860466,127.47,0.0,31.32135311537926,981.0271609782781,24.195,3.7370080462991186,1
11.050194049159119,31.5,0.0,6.515704272323037,42.45440216436868,11.38,2.850628415142504,1
8.946477404403243,37.76,0.0,7.100047995925269,50.41068154444244,7.43,4.220655133020321,1
0.061855249745158006,5.92,0.0,0.38476287880139176,0.14804247290353448,0.0,95.70576981937717,1
6.641276315789475,24.73,0.0,5.60614372920297,31.42884751248179,6.84,3.7236812775766834,1
4.8515542521994135,68.18,0.0,10.14270685647855,102.87450237645699,0.0,14.053225503119057,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.8214478527607363,7.25,0.0,1.3338722203285827,1.7792151001643028,2.75,2.5696017820440042,1
5.790571151984511,37.61,0.0,9.61757447196833,92.49773872385691,0.0,6.495040388558239,1
0.2820939734422881,4.8,0.0,0.5098903279914078,0.2599881465791854,0.06,17.015546010719685,1
4.094723569350146,43.05,0.0,7.412324576500641,54.94255562739541,0.0,10.513527655129257,1
61.424693877551015,292.8,0.0,50.94666072699992,2595.562239232036,42.519999999999996,4.766812445445457,1
5.781977401129944,96.4,0.0,19.523818344892486,381.17948276436033,0.0,16.672493965242246,1
6.450232558139535,69.58,0.0,9.846801145097054,96.95949279108464,2.0700000000000003,10.787206288398217,1
17.180674556213017,59.01,0.0,12.667307405842136,160.46067691410303,11.01,3.4346728571252436,1
2.68767578125,25.23,0.0,3.4553796537675776,11.939648551670944,1.81,9.387289489573924,1
29.590504451038576,178.73,0.0,29.842463364244367,890.5726196462673,14.46,6.04011311316505,1
103.89918683446271,364.64,0.0,67.03391021793045,4493.545119105562,109.86,3.5095558261818405,1
16.5484375,97.64,0.0,15.044519067053765,226.33755395894428,19.46,5.900254576889536,1
0.9146047430830039,32.71,0.0,3.2730277005069914,10.712710328286084,0.01,35.76404395815329,1
11.123802521008404,42.64,0.0,8.295668599359164,68.81811751039363,10.745000000000001,3.8332212466239755,1
27.699293849658314,157.66,0.0,46.997463330970064,2208.7615595458756,0.0,5.691841646356742,1
2.9107205452775067,17.37,0.0,3.9216717885056007,15.379509616760718,0.57,5.967592478291823,1
1.139398058252427,46.2,0.0,5.0349178244849195,25.350397499315957,0.0,40.54769017525787,1
1.9715966386554622,22.87,0.0,4.442586231214458,19.73657242177628,0.0,11.599729859484047,1
13.367244680851066,45.12,0.0,8.43097935912027,71.08141295391204,11.3,3.3754148818133567,1
10.993120638085742,38.06,0.0,5.502863628709187,30.28150811617045,9.79,3.4621649112060116,1
7.598583690987123,26.99,0.0,6.726598377463191,45.24712573169043,7.23,3.551977255976831,1
23.846367389060884,66.9,0.0,14.588204989203936,212.8157248070346,18.36,2.80545863036693,1
11.805195071868583,132.92,0.0,17.78517481151051,316.312443075988,3.45,11.259448736878182,1
159.16317647058824,461.24,0.0,105.26909888792343,11081.583180675401,201.925,2.897906458830483,1
5.8980169491525425,20.14,0.0,4.252365880948014,18.082615585450778,4.805,3.41470646132805,1
0.07656976744186046,17.12,0.0,0.5917165489271384,0.3501284742742426,0.0,223.58402001128005,1
15.170748898678415,53.05,0.0,9.762222378221846,95.3009857618554,14.33,3.4968607586511857,1
9.897029126213592,69.09,0.0,14.017732734284843,196.49683100984083,0.0,6.980882054405999,1
22.03373563218391,124.96,0.0,16.30027272964917,265.69889106094433,18.545,5.671303151435299,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.991602564102562,22.3,0.0,4.086334767083465,16.698131828675077,10.285,2.028821351675154,1
20.655724907063195,62.06,0.0,10.803097487467829,116.70691532373371,20.37,3.004493779556722,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.095766567754698,52.25,0.0,9.461581748789142,89.5215291890198,12.49,3.4612350624428383,1
6.07325259515571,44.11,0.0,6.600862462691107,43.571385251364504,5.43,7.262993271873917,1
2.6835029585798815,27.6,0.0,5.1945726588534065,26.983585108107345,0.0,10.285060289087856,1
5.924501452081317,48.07,0.0,9.692192152909593,93.9385887289223,0.0,8.113761516481894,1
6.1999603567889,44.93,0.0,5.959791463142074,35.519114284141146,4.42,7.246819361350062,1
6.047696078431373,38.41,0.0,6.004126507538978,36.049535118532205,4.775,6.3511778949686795,1
0.15286686103012634,43.34,0.0,2.12046445309706,4.496369496848213,0.0,283.5128306757612,1
17.382255566311716,95.65,0.0,20.435248030269992,417.5993620586536,10.97,5.502737785229669,1
328.2987288135593,902.1,0.0,197.59023521829286,39041.9010536203,333.0,2.747802285169675,1
14.203343328335833,42.24,0.0,9.277825726795234,86.07805021678351,11.15,2.973947474872571,1
195.80581259150804,1089.84,0.0,158.93021797987942,25258.814187131986,147.99,5.565922584268282,1
4.077939156035328,47.24,0.0,6.647939402760654,44.19509830277768,0.33,11.584279855133497,1
0.04571865443425077,33.33,0.0,1.069293882184962,1.1433894064781875,0.0,729.0081347384574,1
25.129604743083004,174.37,0.0,33.22096745098975,1103.6326783797201,0.0,6.938827524104545,1
34.14511627906977,164.56,0.0,42.842402956735214,1835.4714911072745,1.6400000000000001,4.819429924783764,1
9.90606237816764,47.81,0.0,8.74547526728761,76.4833376507393,9.864999999999998,4.826336979164734,1
2.3634756703078454,97.44,0.0,10.724962457596426,115.02481971685279,0.0,41.22740081344163,1
20.280274790919954,36.4,0.0,6.8898657493464155,47.470250044016844,21.05,1.7948473864589798,1
13.064220183486238,51.4,0.0,14.979687004937224,224.39102276588514,7.2,3.9344098112003727,1
55.867439353099726,192.2,0.0,61.27451590153366,3754.566298967302,23.57,3.4402864850302035,1
15.167705711519844,44.16,0.0,10.263668069025801,105.34288223113981,15.3,2.9114487008415426,1
134.63215725806452,825.86,0.0,163.69702410024735,26796.71569927696,75.39,6.134195653440998,1
158.72093975903616,509.69,0.0,131.11826190562994,17191.998605153367,86.2,3.2112334866625516,1
5.316277227722772,44.58,0.0,6.436712129267604,41.43126303506069,3.72,8.385565632650465,1
1.4680458015267175,22.5,0.0,2.278034286828513,5.189440211966291,0.29,15.326486850828452,1
12.113671766342142,133.79,0.0,28.078876578269362,788.4233098976837,0.0,11.044544671186406,1
2.326365403304179,27.81,0.0,2.269839425620569,5.152171018101515,2.01,11.954264797024651,1
11.738763388510225,32.65,0.0,7.972665847194209,63.56340071101696,13.75,2.7813830246015896,1
21.78390344827586,63.47,0.0,13.587280697719493,184.6141967586207,23.46,2.913619096645619,1
9.541945652173911,37.29,0.0,9.696133598773761,94.0150067652694,10.285,3.908007596280612,1
11.935075757575758,38.02,0.0,5.895311578161818,34.75469860360879,11.705,3.1855681175964716,1
3.264242857142857,14.09,0.0,3.8476774293656195,14.804621600449622,0.0,4.316466727560226,1
2.7764920273348515,24.26,0.0,2.297717174443669,5.279504213733398,2.425,8.737641247846788,1
22.36310379241517,61.49,0.0,10.882420997206694,118.42708676044514,20.87,2.7496182024266766,1
3.186826241134752,169.25,0.0,13.9537993335818,194.7085158418679,0.0,53.10924853891175,1
17.465445641527914,53.15,0.0,11.688244409437129,136.6150573747383,17.44,3.043151491678676,1
7.110640326975477,41.57,0.0,7.927106740867063,62.839021281100024,4.205,5.846167467665237,1
1.3324055944055946,27.04,0.0,3.9530155248904206,15.626331740024687,0.0,20.294105503180077,1
0.9098225602027884,34.98,0.0,3.808696729940296,14.506170780657904,0.0,38.44701492694186,1
5.173739495798319,22.13,0.0,6.073853358314676,36.891694618310474,5.165,4.277369539112397,1
17.116865079365077,112.27,0.0,14.346821469915328,205.83128628962342,15.395,6.559027772925385,1
0.48256559766763857,10.94,0.0,1.0375015947773394,1.0764095591655227,0.0,22.670446012790098,1
